Date,State,Commodity,tempmax,tempmin,precip,humidity,windspeed,snowdepth,Price (₹/qtl)
2024-01-01,Kerala,Salt Pack (Iodised),87.8,78.9,0.0,75.1,5.8,0,952.14
2024-01-01,Kerala,Potato,87.8,78.9,0.0,75.1,5.8,0,2916.67
2024-01-01,Kerala,Onion,87.8,78.9,0.0,75.1,5.8,0,2915.38
2024-01-01,Kerala,Tomato,87.8,78.9,0.0,75.1,5.8,0,3320.83
2024-01-01,Madhya Pradesh,Rice,81.1,56.3,0.0,75.5,8.1,0,3314.78
2024-01-01,Madhya Pradesh,Wheat,81.1,56.3,0.0,75.5,8.1,0,2573.22
2024-01-01,Madhya Pradesh,Atta (Wheat),81.1,56.3,0.0,75.5,8.1,0,3010.56
2024-01-01,Madhya Pradesh,Gram Dal,81.1,56.3,0.0,75.5,8.1,0,7251.4
2024-01-01,Madhya Pradesh,Tur/Arhar Dal,81.1,56.3,0.0,75.5,8.1,0,14256.71
2024-01-01,Madhya Pradesh,Urad Dal,81.1,56.3,0.0,75.5,8.1,0,10358.71
2024-01-01,Madhya Pradesh,Moong Dal,81.1,56.3,0.0,75.5,8.1,0,10099.95
2024-01-01,Madhya Pradesh,Masoor Dal,81.1,56.3,0.0,75.5,8.1,0,8087.96
2024-01-01,Madhya Pradesh,Sugar,81.1,56.3,0.0,75.5,8.1,0,4046.0
2024-01-01,Madhya Pradesh,Milk @,81.1,56.3,0.0,75.5,8.1,0,5233.14
2024-01-01,Madhya Pradesh,Groundnut Oil (Packed),81.1,56.3,0.0,75.5,8.1,0,17843.86
2024-01-01,Madhya Pradesh,Mustard Oil (Packed),81.1,56.3,0.0,75.5,8.1,0,12370.56
2024-01-01,Madhya Pradesh,Vanaspati (Packed),81.1,56.3,0.0,75.5,8.1,0,10677.62
2024-01-01,Madhya Pradesh,Soya Oil (Packed),81.1,56.3,0.0,75.5,8.1,0,10176.43
2024-01-01,Madhya Pradesh,Sunflower Oil (Packed),81.1,56.3,0.0,75.5,8.1,0,12407.67
2024-01-01,Madhya Pradesh,Palm Oil (Packed),81.1,56.3,0.0,75.5,8.1,0,9877.8
2024-01-01,Madhya Pradesh,Gur,81.1,56.3,0.0,75.5,8.1,0,4156.22
2024-01-01,Madhya Pradesh,Tea Loose,81.1,56.3,0.0,75.5,8.1,0,22317.5
2024-01-01,Madhya Pradesh,Salt Pack (Iodised),81.1,56.3,0.0,75.5,8.1,0,1543.22
2024-01-01,Madhya Pradesh,Potato,81.1,56.3,0.0,75.5,8.1,0,1294.78
2024-01-01,Madhya Pradesh,Onion,81.1,56.3,0.0,75.5,8.1,0,2574.8
2024-01-01,Madhya Pradesh,Tomato,81.1,56.3,0.0,75.5,8.1,0,1554.95
2024-01-01,Maharashtra,Rice,87.9,72.7,0.0,60.6,9.2,0,4233.68
2024-01-01,Maharashtra,Wheat,87.9,72.7,0.0,60.6,9.2,0,3370.0
2024-01-01,Maharashtra,Atta (Wheat),87.9,72.7,0.0,60.6,9.2,0,3719.47
2024-01-01,Maharashtra,Gram Dal,87.9,72.7,0.0,60.6,9.2,0,7123.68
2024-01-01,Maharashtra,Tur/Arhar Dal,87.9,72.7,0.0,60.6,9.2,0,14946.32
2024-01-01,Maharashtra,Urad Dal,87.9,72.7,0.0,60.6,9.2,0,11278.42
2024-01-01,Maharashtra,Moong Dal,87.9,72.7,0.0,60.6,9.2,0,10871.05
2024-01-01,Maharashtra,Masoor Dal,87.9,72.7,0.0,60.6,9.2,0,8327.89
2024-01-01,Maharashtra,Sugar,87.9,72.7,0.0,60.6,9.2,0,3907.74
2024-01-01,Maharashtra,Milk @,87.9,72.7,0.0,60.6,9.2,0,5255.26
2024-01-01,Maharashtra,Groundnut Oil (Packed),87.9,72.7,0.0,60.6,9.2,0,17513.16
2024-01-01,Maharashtra,Mustard Oil (Packed),87.9,72.7,0.0,60.6,9.2,0,14107.22
2024-01-01,Maharashtra,Vanaspati (Packed),87.9,72.7,0.0,60.6,9.2,0,11355.26
2024-01-01,Maharashtra,Soya Oil (Packed),87.9,72.7,0.0,60.6,9.2,0,9837.63
2024-01-01,Maharashtra,Sunflower Oil (Packed),87.9,72.7,0.0,60.6,9.2,0,10957.63
2024-01-01,Maharashtra,Palm Oil (Packed),87.9,72.7,0.0,60.6,9.2,0,8936.88
2024-01-01,Maharashtra,Gur,87.9,72.7,0.0,60.6,9.2,0,4392.63
2024-01-01,Maharashtra,Tea Loose,87.9,72.7,0.0,60.6,9.2,0,27173.68
2024-01-01,Maharashtra,Salt Pack (Iodised),87.9,72.7,0.0,60.6,9.2,0,1956.58
2024-01-01,Maharashtra,Potato,87.9,72.7,0.0,60.6,9.2,0,1851.63
2024-01-01,Maharashtra,Onion,87.9,72.7,0.0,60.6,9.2,0,2408.47
2024-01-01,Maharashtra,Tomato,87.9,72.7,0.0,60.6,9.2,0,2037.37
2024-01-01,Meghalaya,Rice,75.2,47.0,0.0,80.7,4.7,0,3953.33
2024-01-01,Meghalaya,Wheat,75.2,47.0,0.0,80.7,4.7,0,3513.33
2024-01-01,Meghalaya,Atta (Wheat),75.2,47.0,0.0,80.7,4.7,0,3433.33
2024-01-01,Meghalaya,Gram Dal,75.2,47.0,0.0,80.7,4.7,0,8066.67
2024-01-01,Meghalaya,Tur/Arhar Dal,75.2,47.0,0.0,80.7,4.7,0,11866.67
2024-01-01,Meghalaya,Urad Dal,75.2,47.0,0.0,80.7,4.7,0,11333.33
2024-01-01,Meghalaya,Moong Dal,75.2,47.0,0.0,80.7,4.7,0,11200.0
2024-01-01,Meghalaya,Masoor Dal,75.2,47.0,0.0,80.7,4.7,0,7766.67
2024-01-01,Meghalaya,Sugar,75.2,47.0,0.0,80.7,4.7,0,4566.67
2024-01-01,Meghalaya,Milk @,75.2,47.0,0.0,80.7,4.7,0,6861.0
2024-01-01,Meghalaya,Groundnut Oil (Packed),75.2,47.0,0.0,80.7,4.7,0,
2024-01-01,Meghalaya,Mustard Oil (Packed),75.2,47.0,0.0,80.7,4.7,0,12577.67
2024-01-01,Meghalaya,Vanaspati (Packed),75.2,47.0,0.0,80.7,4.7,0,10333.0
2024-01-01,Meghalaya,Soya Oil (Packed),75.2,47.0,0.0,80.7,4.7,0,11555.67
2024-01-01,Meghalaya,Sunflower Oil (Packed),75.2,47.0,0.0,80.7,4.7,0,19000.0
2024-01-01,Meghalaya,Palm Oil (Packed),75.2,47.0,0.0,80.7,4.7,0,11000.0
2024-01-01,Meghalaya,Gur,75.2,47.0,0.0,80.7,4.7,0,6400.0
2024-01-01,Meghalaya,Tea Loose,75.2,47.0,0.0,80.7,4.7,0,29333.33
2024-01-01,Meghalaya,Salt Pack (Iodised),75.2,47.0,0.0,80.7,4.7,0,2653.33
2024-01-01,Meghalaya,Potato,75.2,47.0,0.0,80.7,4.7,0,2033.33
2024-01-01,Meghalaya,Onion,75.2,47.0,0.0,80.7,4.7,0,4700.0
2024-01-01,Meghalaya,Tomato,75.2,47.0,0.0,80.7,4.7,0,3833.33
2024-01-01,Mizoram,Rice,77.1,50.1,0.0,81.2,4.7,0,4025.0
2024-01-01,Mizoram,Wheat,77.1,50.1,0.0,81.2,4.7,0,3476.67
2024-01-01,Mizoram,Atta (Wheat),77.1,50.1,0.0,81.2,4.7,0,3850.0
2024-01-01,Mizoram,Gram Dal,77.1,50.1,0.0,81.2,4.7,0,9466.67
2024-01-01,Mizoram,Tur/Arhar Dal,77.1,50.1,0.0,81.2,4.7,0,12500.0
2024-01-01,Mizoram,Urad Dal,77.1,50.1,0.0,81.2,4.7,0,11500.0
2024-01-01,Mizoram,Moong Dal,77.1,50.1,0.0,81.2,4.7,0,12000.0
2024-01-01,Mizoram,Masoor Dal,77.1,50.1,0.0,81.2,4.7,0,9366.67
2024-01-01,Mizoram,Sugar,77.1,50.1,0.0,81.2,4.7,0,4550.0
2024-01-01,Mizoram,Milk @,77.1,50.1,0.0,81.2,4.7,0,7275.0
2024-01-01,Mizoram,Groundnut Oil (Packed),77.1,50.1,0.0,81.2,4.7,0,
2024-01-01,Mizoram,Mustard Oil (Packed),77.1,50.1,0.0,81.2,4.7,0,17175.0
2024-01-01,Mizoram,Vanaspati (Packed),77.1,50.1,0.0,81.2,4.7,0,20000.0
2024-01-01,Mizoram,Soya Oil (Packed),77.1,50.1,0.0,81.2,4.7,0,11562.5
2024-01-01,Mizoram,Sunflower Oil (Packed),77.1,50.1,0.0,81.2,4.7,0,18000.0
2024-01-01,Mizoram,Palm Oil (Packed),77.1,50.1,0.0,81.2,4.7,0,9000.0
2024-01-01,Mizoram,Gur,77.1,50.1,0.0,81.2,4.7,0,9750.0
2024-01-01,Mizoram,Tea Loose,77.1,50.1,0.0,81.2,4.7,0,39300.0
2024-01-01,Mizoram,Salt Pack (Iodised),77.1,50.1,0.0,81.2,4.7,0,2475.0
2024-01-01,Mizoram,Potato,77.1,50.1,0.0,81.2,4.7,0,2712.5
2024-01-01,Mizoram,Onion,77.1,50.1,0.0,81.2,4.7,0,3587.5
2024-01-01,Mizoram,Tomato,77.1,50.1,0.0,81.2,4.7,0,6166.67
2024-01-01,Nagaland,Rice,66.8,51.3,0.004,72.1,6.0,0,3700.0
2024-01-01,Nagaland,Wheat,66.8,51.3,0.004,72.1,6.0,0,3500.0
2024-01-01,Nagaland,Atta (Wheat),66.8,51.3,0.004,72.1,6.0,0,4800.0
2024-01-01,Nagaland,Gram Dal,66.8,51.3,0.004,72.1,6.0,0,
2024-01-01,Nagaland,Tur/Arhar Dal,66.8,51.3,0.004,72.1,6.0,0,14800.0
2024-01-01,Nagaland,Urad Dal,66.8,51.3,0.004,72.1,6.0,0,
2024-01-01,Nagaland,Moong Dal,66.8,51.3,0.004,72.1,6.0,0,11800.0
2024-01-01,Nagaland,Masoor Dal,66.8,51.3,0.004,72.1,6.0,0,9000.0
2024-01-01,Nagaland,Sugar,66.8,51.3,0.004,72.1,6.0,0,4900.0
2024-01-01,Nagaland,Milk @,66.8,51.3,0.004,72.1,6.0,0,3900.0
2024-01-01,Nagaland,Groundnut Oil (Packed),66.8,51.3,0.004,72.1,6.0,0,
2024-01-01,Nagaland,Mustard Oil (Packed),66.8,51.3,0.004,72.1,6.0,0,15800.0
2024-01-01,Nagaland,Vanaspati (Packed),66.8,51.3,0.004,72.1,6.0,0,
2024-01-01,Nagaland,Soya Oil (Packed),66.8,51.3,0.004,72.1,6.0,0,16500.0
2024-01-01,Nagaland,Sunflower Oil (Packed),66.8,51.3,0.004,72.1,6.0,0,
2024-01-01,Nagaland,Palm Oil (Packed),66.8,51.3,0.004,72.1,6.0,0,
2024-01-01,Nagaland,Gur,66.8,51.3,0.004,72.1,6.0,0,6600.0
2024-01-01,Nagaland,Tea Loose,66.8,51.3,0.004,72.1,6.0,0,35000.0
2024-01-01,Nagaland,Salt Pack (Iodised),66.8,51.3,0.004,72.1,6.0,0,1800.0
2024-01-01,Nagaland,Potato,66.8,51.3,0.004,72.1,6.0,0,2000.0
2024-01-01,Nagaland,Onion,66.8,51.3,0.004,72.1,6.0,0,3200.0
2024-01-01,Nagaland,Tomato,66.8,51.3,0.004,72.1,6.0,0,4500.0
2024-01-01,Odisha,Rice,80.6,59.0,0.0,76.9,5.8,0,3362.08
2024-01-01,Odisha,Wheat,80.6,59.0,0.0,76.9,5.8,0,3347.14
2024-01-01,Odisha,Atta (Wheat),80.6,59.0,0.0,76.9,5.8,0,3680.95
2024-01-01,Odisha,Gram Dal,80.6,59.0,0.0,76.9,5.8,0,7251.45
2024-01-01,Odisha,Tur/Arhar Dal,80.6,59.0,0.0,76.9,5.8,0,14355.68
2024-01-01,Odisha,Urad Dal,80.6,59.0,0.0,76.9,5.8,0,11256.33
2024-01-01,Odisha,Moong Dal,80.6,59.0,0.0,76.9,5.8,0,10550.43
2024-01-01,Odisha,Masoor Dal,80.6,59.0,0.0,76.9,5.8,0,7410.87
2024-01-01,Odisha,Sugar,80.6,59.0,0.0,76.9,5.8,0,4156.46
2024-01-01,Odisha,Milk @,80.6,59.0,0.0,76.9,5.8,0,5083.75
2024-01-01,Odisha,Groundnut Oil (Packed),80.6,59.0,0.0,76.9,5.8,0,14900.0
2024-01-01,Odisha,Mustard Oil (Packed),80.6,59.0,0.0,76.9,5.8,0,13004.39
2024-01-01,Odisha,Vanaspati (Packed),80.6,59.0,0.0,76.9,5.8,0,10462.79
2024-01-01,Odisha,Soya Oil (Packed),80.6,59.0,0.0,76.9,5.8,0,11683.33
2024-01-01,Odisha,Sunflower Oil (Packed),80.6,59.0,0.0,76.9,5.8,0,10967.61
2024-01-01,Odisha,Palm Oil (Packed),80.6,59.0,0.0,76.9,5.8,0,8911.15
2024-01-01,Odisha,Gur,80.6,59.0,0.0,76.9,5.8,0,4403.64
2024-01-01,Odisha,Tea Loose,80.6,59.0,0.0,76.9,5.8,0,22508.33
2024-01-01,Odisha,Salt Pack (Iodised),80.6,59.0,0.0,76.9,5.8,0,2366.67
2024-01-01,Odisha,Potato,80.6,59.0,0.0,76.9,5.8,0,1395.22
2024-01-01,Odisha,Onion,80.6,59.0,0.0,76.9,5.8,0,2831.5
2024-01-01,Odisha,Tomato,80.6,59.0,0.0,76.9,5.8,0,2269.44
2024-01-01,Punjab,Rice,70.4,43.1,0.0,49.2,6.0,0,3316.67
2024-01-01,Punjab,Wheat,70.4,43.1,0.0,49.2,6.0,0,2278.33
2024-01-01,Punjab,Atta (Wheat),70.4,43.1,0.0,49.2,6.0,0,2753.33
2024-01-01,Punjab,Gram Dal,70.4,43.1,0.0,49.2,6.0,0,7166.67
2024-01-01,Punjab,Tur/Arhar Dal,70.4,43.1,0.0,49.2,6.0,0,14266.67
2024-01-01,Punjab,Urad Dal,70.4,43.1,0.0,49.2,6.0,0,11148.87
2024-01-01,Punjab,Moong Dal,70.4,43.1,0.0,49.2,6.0,0,10175.53
2024-01-01,Punjab,Masoor Dal,70.4,43.1,0.0,49.2,6.0,0,8257.73
2024-01-01,Punjab,Sugar,70.4,43.1,0.0,49.2,6.0,0,4233.79
2024-01-01,Punjab,Milk @,70.4,43.1,0.0,49.2,6.0,0,5396.67
2024-01-01,Punjab,Groundnut Oil (Packed),70.4,43.1,0.0,49.2,6.0,0,18100.0
2024-01-01,Punjab,Mustard Oil (Packed),70.4,43.1,0.0,49.2,6.0,0,11133.33
2024-01-01,Punjab,Vanaspati (Packed),70.4,43.1,0.0,49.2,6.0,0,10400.0
2024-01-01,Punjab,Soya Oil (Packed),70.4,43.1,0.0,49.2,6.0,0,10202.2
2024-01-01,Punjab,Sunflower Oil (Packed),70.4,43.1,0.0,49.2,6.0,0,12092.31
2024-01-01,Punjab,Palm Oil (Packed),70.4,43.1,0.0,49.2,6.0,0,8854.55
2024-01-01,Punjab,Gur,70.4,43.1,0.0,49.2,6.0,0,4207.73
2024-01-01,Punjab,Tea Loose,70.4,43.1,0.0,49.2,6.0,0,22500.0
2024-01-01,Punjab,Salt Pack (Iodised),70.4,43.1,0.0,49.2,6.0,0,2289.07
2024-01-01,Punjab,Potato,70.4,43.1,0.0,49.2,6.0,0,921.67
2024-01-01,Punjab,Onion,70.4,43.1,0.0,49.2,6.0,0,2373.33
2024-01-01,Punjab,Tomato,70.4,43.1,0.0,49.2,6.0,0,2253.33
2024-01-01,Rajasthan,Rice,68.0,47.8,0.0,81.2,8.1,0,3132.41
2024-01-01,Rajasthan,Wheat,68.0,47.8,0.0,81.2,8.1,0,2654.14
2024-01-01,Rajasthan,Atta (Wheat),68.0,47.8,0.0,81.2,8.1,0,2883.7
2024-01-01,Rajasthan,Gram Dal,68.0,47.8,0.0,81.2,8.1,0,6256.72
2024-01-01,Rajasthan,Tur/Arhar Dal,68.0,47.8,0.0,81.2,8.1,0,10393.57
2024-01-01,Rajasthan,Urad Dal,68.0,47.8,0.0,81.2,8.1,0,9499.82
2024-01-01,Rajasthan,Moong Dal,68.0,47.8,0.0,81.2,8.1,0,9115.54
2024-01-01,Rajasthan,Masoor Dal,68.0,47.8,0.0,81.2,8.1,0,7859.48
2024-01-01,Rajasthan,Sugar,68.0,47.8,0.0,81.2,8.1,0,3871.59
2024-01-01,Rajasthan,Milk @,68.0,47.8,0.0,81.2,8.1,0,4705.38
2024-01-01,Rajasthan,Groundnut Oil (Packed),68.0,47.8,0.0,81.2,8.1,0,17202.16
2024-01-01,Rajasthan,Mustard Oil (Packed),68.0,47.8,0.0,81.2,8.1,0,13676.07
2024-01-01,Rajasthan,Vanaspati (Packed),68.0,47.8,0.0,81.2,8.1,0,11481.15
2024-01-01,Rajasthan,Soya Oil (Packed),68.0,47.8,0.0,81.2,8.1,0,12614.68
2024-01-01,Rajasthan,Sunflower Oil (Packed),68.0,47.8,0.0,81.2,8.1,0,14529.0
2024-01-01,Rajasthan,Palm Oil (Packed),68.0,47.8,0.0,81.2,8.1,0,10913.25
2024-01-01,Rajasthan,Gur,68.0,47.8,0.0,81.2,8.1,0,3793.46
2024-01-01,Rajasthan,Tea Loose,68.0,47.8,0.0,81.2,8.1,0,26044.04
2024-01-01,Rajasthan,Salt Pack (Iodised),68.0,47.8,0.0,81.2,8.1,0,1540.2
2024-01-01,Rajasthan,Potato,68.0,47.8,0.0,81.2,8.1,0,1515.36
2024-01-01,Rajasthan,Onion,68.0,47.8,0.0,81.2,8.1,0,3842.5
2024-01-01,Rajasthan,Tomato,68.0,47.8,0.0,81.2,8.1,0,2705.0
2024-01-01,Tamil Nadu,Rice,84.4,71.1,0.0,75.3,11.4,0,5491.33
2024-01-01,Tamil Nadu,Wheat,84.4,71.1,0.0,75.3,11.4,0,3926.82
2024-01-01,Tamil Nadu,Atta (Wheat),84.4,71.1,0.0,75.3,11.4,0,4750.67
2024-01-01,Tamil Nadu,Gram Dal,84.4,71.1,0.0,75.3,11.4,0,7925.0
2024-01-01,Tamil Nadu,Tur/Arhar Dal,84.4,71.1,0.0,75.3,11.4,0,16054.17
2024-01-01,Tamil Nadu,Urad Dal,84.4,71.1,0.0,75.3,11.4,0,13577.08
2024-01-01,Tamil Nadu,Moong Dal,84.4,71.1,0.0,75.3,11.4,0,11465.22
2024-01-01,Tamil Nadu,Masoor Dal,84.4,71.1,0.0,75.3,11.4,0,8411.76
2024-01-01,Tamil Nadu,Sugar,84.4,71.1,0.0,75.3,11.4,0,4085.42
2024-01-01,Tamil Nadu,Milk @,84.4,71.1,0.0,75.3,11.4,0,4625.0
2024-01-01,Tamil Nadu,Groundnut Oil (Packed),84.4,71.1,0.0,75.3,11.4,0,19735.26
2024-01-01,Tamil Nadu,Mustard Oil (Packed),84.4,71.1,0.0,75.3,11.4,0,16618.18
2024-01-01,Tamil Nadu,Vanaspati (Packed),84.4,71.1,0.0,75.3,11.4,0,11811.21
2024-01-01,Tamil Nadu,Soya Oil (Packed),84.4,71.1,0.0,75.3,11.4,0,
2024-01-01,Tamil Nadu,Sunflower Oil (Packed),84.4,71.1,0.0,75.3,11.4,0,10807.33
2024-01-01,Tamil Nadu,Palm Oil (Packed),84.4,71.1,0.0,75.3,11.4,0,8473.91
2024-01-01,Tamil Nadu,Gur,84.4,71.1,0.0,75.3,11.4,0,4838.22
2024-01-01,Tamil Nadu,Tea Loose,84.4,71.1,0.0,75.3,11.4,0,35560.0
2024-01-01,Tamil Nadu,Salt Pack (Iodised),84.4,71.1,0.0,75.3,11.4,0,2108.95
2024-01-01,Tamil Nadu,Potato,84.4,71.1,0.0,75.3,11.4,0,2908.33
2024-01-01,Tamil Nadu,Onion,84.4,71.1,0.0,75.3,11.4,0,3004.17
2024-01-01,Tamil Nadu,Tomato,84.4,71.1,0.0,75.3,11.4,0,2306.25
2024-01-01,Telangana,Rice,82.4,59.2,0.0,65.0,8.1,0,4300.0
2024-01-01,Telangana,Wheat,82.4,59.2,0.0,65.0,8.1,0,3233.33
2024-01-01,Telangana,Atta (Wheat),82.4,59.2,0.0,65.0,8.1,0,3700.0
2024-01-01,Telangana,Gram Dal,82.4,59.2,0.0,65.0,8.1,0,7133.33
2024-01-01,Telangana,Tur/Arhar Dal,82.4,59.2,0.0,65.0,8.1,0,15233.33
2024-01-01,Telangana,Urad Dal,82.4,59.2,0.0,65.0,8.1,0,11600.0
2024-01-01,Telangana,Moong Dal,82.4,59.2,0.0,65.0,8.1,0,10366.67
2024-01-01,Telangana,Masoor Dal,82.4,59.2,0.0,65.0,8.1,0,8400.0
2024-01-01,Telangana,Sugar,82.4,59.2,0.0,65.0,8.1,0,3666.67
2024-01-01,Telangana,Milk @,82.4,59.2,0.0,65.0,8.1,0,5600.0
2024-01-01,Telangana,Groundnut Oil (Packed),82.4,59.2,0.0,65.0,8.1,0,15600.0
2024-01-01,Telangana,Mustard Oil (Packed),82.4,59.2,0.0,65.0,8.1,0,15133.33
2024-01-01,Telangana,Vanaspati (Packed),82.4,59.2,0.0,65.0,8.1,0,10066.67
2024-01-01,Telangana,Soya Oil (Packed),82.4,59.2,0.0,65.0,8.1,0,9800.0
2024-01-01,Telangana,Sunflower Oil (Packed),82.4,59.2,0.0,65.0,8.1,0,10600.0
2024-01-01,Telangana,Palm Oil (Packed),82.4,59.2,0.0,65.0,8.1,0,8733.33
2024-01-01,Telangana,Gur,82.4,59.2,0.0,65.0,8.1,0,4733.33
2024-01-01,Telangana,Tea Loose,82.4,59.2,0.0,65.0,8.1,0,27333.33
2024-01-01,Telangana,Salt Pack (Iodised),82.4,59.2,0.0,65.0,8.1,0,1533.33
2024-01-01,Telangana,Potato,82.4,59.2,0.0,65.0,8.1,0,1900.0
2024-01-01,Telangana,Onion,82.4,59.2,0.0,65.0,8.1,0,3366.67
2024-01-01,Telangana,Tomato,82.4,59.2,0.0,65.0,8.1,0,1800.0
2024-01-01,Tripura,Rice,73.6,59.8,0.0,85.0,6.9,0,3600.0
2024-01-01,Tripura,Wheat,73.6,59.8,0.0,85.0,6.9,0,
2024-01-01,Tripura,Atta (Wheat),73.6,59.8,0.0,85.0,6.9,0,3575.0
2024-01-01,Tripura,Gram Dal,73.6,59.8,0.0,85.0,6.9,0,7800.0
2024-01-01,Tripura,Tur/Arhar Dal,73.6,59.8,0.0,85.0,6.9,0,13400.0
2024-01-01,Tripura,Urad Dal,73.6,59.8,0.0,85.0,6.9,0,11466.67
2024-01-01,Tripura,Moong Dal,73.6,59.8,0.0,85.0,6.9,0,10225.0
2024-01-01,Tripura,Masoor Dal,73.6,59.8,0.0,85.0,6.9,0,9250.0
2024-01-01,Tripura,Sugar,73.6,59.8,0.0,85.0,6.9,0,4362.5
2024-01-01,Tripura,Milk @,73.6,59.8,0.0,85.0,6.9,0,6875.0
2024-01-01,Tripura,Groundnut Oil (Packed),73.6,59.8,0.0,85.0,6.9,0,
2024-01-01,Tripura,Mustard Oil (Packed),73.6,59.8,0.0,85.0,6.9,0,12400.0
2024-01-01,Tripura,Vanaspati (Packed),73.6,59.8,0.0,85.0,6.9,0,11650.0
2024-01-01,Tripura,Soya Oil (Packed),73.6,59.8,0.0,85.0,6.9,0,11000.0
2024-01-01,Tripura,Sunflower Oil (Packed),73.6,59.8,0.0,85.0,6.9,0,13250.0
2024-01-01,Tripura,Palm Oil (Packed),73.6,59.8,0.0,85.0,6.9,0,9125.0
2024-01-01,Tripura,Gur,73.6,59.8,0.0,85.0,6.9,0,5450.0
2024-01-01,Tripura,Tea Loose,73.6,59.8,0.0,85.0,6.9,0,18775.0
2024-01-01,Tripura,Salt Pack (Iodised),73.6,59.8,0.0,85.0,6.9,0,850.0
2024-01-01,Tripura,Potato,73.6,59.8,0.0,85.0,6.9,0,1512.5
2024-01-01,Tripura,Onion,73.6,59.8,0.0,85.0,6.9,0,3275.0
2024-01-01,Tripura,Tomato,73.6,59.8,0.0,85.0,6.9,0,4375.0
2024-01-01,Uttar Pradesh,Rice,64.4,48.2,0.0,83.3,4.7,0,3274.6
2024-01-01,Uttar Pradesh,Wheat,64.4,48.2,0.0,83.3,4.7,0,2424.67
2024-01-01,Uttar Pradesh,Atta (Wheat),64.4,48.2,0.0,83.3,4.7,0,2916.96
2024-01-01,Uttar Pradesh,Gram Dal,64.4,48.2,0.0,83.3,4.7,0,6945.56
2024-01-01,Uttar Pradesh,Tur/Arhar Dal,64.4,48.2,0.0,83.3,4.7,0,13400.09
2024-01-01,Uttar Pradesh,Urad Dal,64.4,48.2,0.0,83.3,4.7,0,10396.92
2024-01-01,Uttar Pradesh,Moong Dal,64.4,48.2,0.0,83.3,4.7,0,9902.46
2024-01-01,Uttar Pradesh,Masoor Dal,64.4,48.2,0.0,83.3,4.7,0,8299.09
2024-01-01,Uttar Pradesh,Sugar,64.4,48.2,0.0,83.3,4.7,0,4081.49
2024-01-01,Uttar Pradesh,Milk @,64.4,48.2,0.0,83.3,4.7,0,5772.91
2024-01-01,Uttar Pradesh,Groundnut Oil (Packed),64.4,48.2,0.0,83.3,4.7,0,17976.16
2024-01-01,Uttar Pradesh,Mustard Oil (Packed),64.4,48.2,0.0,83.3,4.7,0,12910.88
2024-01-01,Uttar Pradesh,Vanaspati (Packed),64.4,48.2,0.0,83.3,4.7,0,11673.84
2024-01-01,Uttar Pradesh,Soya Oil (Packed),64.4,48.2,0.0,83.3,4.7,0,12038.67
2024-01-01,Uttar Pradesh,Sunflower Oil (Packed),64.4,48.2,0.0,83.3,4.7,0,14486.18
2024-01-01,Uttar Pradesh,Palm Oil (Packed),64.4,48.2,0.0,83.3,4.7,0,10056.29
2024-01-01,Uttar Pradesh,Gur,64.4,48.2,0.0,83.3,4.7,0,4086.6
2024-01-01,Uttar Pradesh,Tea Loose,64.4,48.2,0.0,83.3,4.7,0,22160.79
2024-01-01,Uttar Pradesh,Salt Pack (Iodised),64.4,48.2,0.0,83.3,4.7,0,2384.67
2024-01-01,Uttar Pradesh,Potato,64.4,48.2,0.0,83.3,4.7,0,1108.47
2024-01-01,Uttar Pradesh,Onion,64.4,48.2,0.0,83.3,4.7,0,2916.22
2024-01-01,Uttar Pradesh,Tomato,64.4,48.2,0.0,83.3,4.7,0,2031.82
2024-01-01,Uttarakhand,Rice,69.9,47.6,0.0,58.8,6.0,0,2793.25
2024-01-01,Uttarakhand,Wheat,69.9,47.6,0.0,58.8,6.0,0,2317.0
2024-01-01,Uttarakhand,Atta (Wheat),69.9,47.6,0.0,58.8,6.0,0,2743.75
2024-01-01,Uttarakhand,Gram Dal,69.9,47.6,0.0,58.8,6.0,0,6882.75
2024-01-01,Uttarakhand,Tur/Arhar Dal,69.9,47.6,0.0,58.8,6.0,0,11960.0
2024-01-01,Uttarakhand,Urad Dal,69.9,47.6,0.0,58.8,6.0,0,9501.75
2024-01-01,Uttarakhand,Moong Dal,69.9,47.6,0.0,58.8,6.0,0,9950.0
2024-01-01,Uttarakhand,Masoor Dal,69.9,47.6,0.0,58.8,6.0,0,8825.0
2024-01-01,Uttarakhand,Sugar,69.9,47.6,0.0,58.8,6.0,0,3883.25
2024-01-01,Uttarakhand,Milk @,69.9,47.6,0.0,58.8,6.0,0,5682.0
2024-01-01,Uttarakhand,Groundnut Oil (Packed),69.9,47.6,0.0,58.8,6.0,0,15128.33
2024-01-01,Uttarakhand,Mustard Oil (Packed),69.9,47.6,0.0,58.8,6.0,0,11800.0
2024-01-01,Uttarakhand,Vanaspati (Packed),69.9,47.6,0.0,58.8,6.0,0,12336.0
2024-01-01,Uttarakhand,Soya Oil (Packed),69.9,47.6,0.0,58.8,6.0,0,12009.25
2024-01-01,Uttarakhand,Sunflower Oil (Packed),69.9,47.6,0.0,58.8,6.0,0,13441.0
2024-01-01,Uttarakhand,Palm Oil (Packed),69.9,47.6,0.0,58.8,6.0,0,8400.0
2024-01-01,Uttarakhand,Gur,69.9,47.6,0.0,58.8,6.0,0,4148.75
2024-01-01,Uttarakhand,Tea Loose,69.9,47.6,0.0,58.8,6.0,0,24575.5
